CommentId,commentText,language,user_index,post_index,report_count_comment,report_count_post,like_count_comment,like_count_post,label,commentCleaned,translated_value
382750,akihi lesh ki ma ka bhosda,Bhojpuri,7465.0,417976.0,0.0,1.0,0.0,473.0,1.0,akihi lesh ki ma ka bhosda,Akhi lesh's mothers bhosara
382751,madrachod dusra gana nahin mila tha,Bhojpuri,4748.0,766909.0,0.0,0.0,0.0,406.0,1.0,madrachod dusra gana nahin mila tha,Matherchod did not get second song
382752," ""jio sir ji8081586751""",Bhojpuri,12920.0,550589.0,0.0,0.0,4.0,83.0,0.0,jio sir ji,J I Os R-level
382753,so sweet and beautiful girls  enjoy,Bhojpuri,1458.0,763219.0,0.0,0.0,0.0,51.0,0.0,so sweet and beautiful girls enjoy,so sweet and beautiful girls enjoy
382755,9012631629 coll me ok,Bhojpuri,33138.0,763651.0,0.0,7.0,0.0,2191.0,0.0,coll me ok,coll me ok
382756,bur dikha de sali,Bhojpuri,18597.0,901151.0,0.0,0.0,0.0,41.0,1.0,bur dikha de sali,Bad showing
382757,lawpremi llp,Bhojpuri,6447.0,806737.0,0.0,0.0,0.0,31.0,0.0,lawpremi llp,lawpremi llp
382758,are kutta famous hone ke liye dudh kyon gyan kar raha hai,Bhojpuri,18882.0,371795.0,0.0,0.0,0.0,140.0,1.0,are kutta famous hone ke liye dudh kyon gyan kar raha hai,Why is the knowledge of milk to be a dog fame
382759,kapda pura utar do,Bhojpuri,21135.0,715802.0,0.0,4.0,0.0,2097.0,1.0,kapda pura utar do,Take off the clothes
382760,maidam aap ke sath video banana chahte hai aap apna prichay bataye,Bhojpuri,24933.0,748738.0,0.0,3.0,0.0,223.0,0.0,maidam aap ke sath video banana chahte hai aap apna prichay bataye,Madam wants to make a video with you
382762,emailakash39                        ,Bhojpuri,32109.0,105415.0,0.0,0.0,0.0,31.0,1.0,emailakash,Enforcement
382763,76shubhamyadav same to you,Bhojpuri,34790.0,830390.0,0.0,0.0,2.0,42.0,0.0,shubhamyadav same to you,In front of a greeted
382764,are thoda chhutiyon nikar nikar dikhao badhiya,Bhojpuri,1082.0,637671.0,0.0,0.0,0.0,41.0,1.0,are thoda chhutiyon nikar nikar dikhao badhiya,Hey a little bursts show out good
382766,kutte badhiya tere ko gand marwane badhiya wali,Bhojpuri,29518.0,140800.0,0.0,3.0,0.0,448.0,1.0,kutte badhiya tere ko gand marwane badhiya wali,Dogs wonderful to die
382767,m c  hai sala,Bhojpuri,4815.0,799740.0,0.0,2.0,0.0,346.0,1.0,m c hai sala,M cai hall
382768,madhrchod ko jivan bhar ke liye jel kar do,Bhojpuri,29975.0,946149.0,0.0,1.0,0.0,35.0,1.0,madhrchod ko jivan bhar ke liye jel kar do,Jail for life for a lifetime
382769,#aap#eyebrowdance,Bhojpuri,12527.0,294636.0,0.0,0.0,0.0,46.0,0.0,aapeyebrowdance,aapeyebrowdance
382770,humse sampark karen number likho 7488192221,Bhojpuri,7693.0,111687.0,0.0,0.0,0.0,40.0,0.0,humse sampark karen number likho,Contact us number
382771,yadav ge ke land lekar dekho  kitna maja aata h,Bhojpuri,28006.0,871213.0,0.0,3.0,0.0,235.0,1.0,yadav ge ke land lekar dekho kitna maja aata h,Look how much look at the Land of Yadav Gay
382772,super beautiful video ,Bhojpuri,14686.0,72271.0,0.0,0.0,1.0,179.0,0.0,super beautiful video,super beautiful video
382773,ishka leya recharge kurta hi bhi,Bhojpuri,29678.0,586788.0,0.0,0.0,0.0,115.0,0.0,ishka leya recharge kurta hi bhi,Isha's recharge kurta
382774,tere se achcha randiyon ki jeet rahata hai to sab ko koi jiti nahin hai video banane ke chakkar mein,Bhojpuri,10634.0,201353.0,0.0,6.0,0.0,922.0,1.0,tere se achcha randiyon ki jeet rahata hai to sab ko koi jiti nahin hai video banane ke chakkar mein,"If you win good Randis from Tere, then everyone does not have any wives."
382776,nice badnam,Bhojpuri,13881.0,365870.0,0.0,7.0,0.0,1781.0,0.0,nice badnam,Nice Badnam
382779,dhodhi to dikho,Bhojpuri,5417.0,460516.0,0.0,0.0,0.0,29.0,1.0,dhodhi to dikho,Look
382780,lavsingh4535 7905581552,Bhojpuri,14033.0,128930.0,0.0,0.0,0.0,128.0,0.0,lavsingh,Lavasing
382781,madhar chode,Bhojpuri,29706.0,178982.0,0.0,0.0,0.0,43.0,1.0,madhar chode,Leave Mother
382782,please watch my video ,Bhojpuri,19348.0,141428.0,0.0,0.0,0.0,68.0,0.0,please watch my video,please watch my video
382783,re madhar chod,Bhojpuri,32560.0,330526.0,0.0,0.0,0.0,194.0,1.0,re madhar chod,re madhar chod
382784,age pel delio n pran nikl jaye ga,Bhojpuri,28131.0,871557.0,0.0,0.0,0.0,35.0,1.0,age pel delio n pran nikl jaye ga,Do not go out further
382785,apna instagram,Bhojpuri,32486.0,215248.0,0.0,0.0,0.0,212.0,0.0,apna instagram,Your Instagram
382786,bout aachi thare se edit kie ho best of luck,Bhojpuri,33479.0,757008.0,0.0,0.0,1.0,59.0,0.0,bout aachi thare se edit kie ho best of luck,Bout Aachi Thare Se Eduer Kie Ho Best Of Luck
382787,moron dosa  toder k dakla jomer   orochi hoi chi thu  ,Bhojpuri,26378.0,871213.0,0.0,3.0,0.0,235.0,1.0,moron dosa toder k dakla jomer orochi hoi chi thu,Death Phase who called the daughter
382788,teri maa ki chut bhosdi wala,Bhojpuri,26986.0,3080.0,0.0,3.0,0.0,108.0,1.0,teri maa ki chut bhosdi wala,Your mother's pussy
382791,i mes u 7300318621,Bhojpuri,3230.0,686122.0,0.0,1.0,1.0,243.0,0.0,i mes u,and Mes u
382792,c,Bhojpuri,8173.0,871213.0,0.0,3.0,0.0,235.0,0.0,c,c
382794,renu6704 hina khan please aap apne nagin serial ki video banaen,Bhojpuri,3785.0,56832.0,0.0,0.0,1.0,948.0,0.0,renu hina khan please aap apne nagin serial ki video banaen,Renu Hina Khan Please Create Your Serial Serial Video
382795,apne bahan ko chodna teri man ko choda se poochh lena mera kila mera kela,Bhojpuri,18623.0,395090.0,0.0,0.0,0.0,117.0,1.0,apne bahan ko chodna teri man ko choda se poochh lena mera kila mera kela,Leave your sister to leave your mind.
382796,call me 7975862543,Bhojpuri,22507.0,748738.0,0.0,3.0,0.0,223.0,0.0,call me,call me
382797,super ,Bhojpuri,1268.0,280106.0,0.0,1.0,0.0,81.0,0.0,super,super
382799,hiiiii hello ji,Bhojpuri,24991.0,1062100.0,0.0,0.0,0.0,221.0,0.0,hiiiii hello ji,hiihahahaha J
382800,teri maa ki chut sale galet kyu bola,Bhojpuri,31216.0,887702.0,0.0,0.0,0.0,30.0,1.0,teri maa ki chut sale galet kyu bola,Which is the quilt in Terri Sell Gallet Q
382801,vary beautifulmaidam ji,Bhojpuri,8078.0,97065.0,0.0,0.0,0.0,34.0,0.0,vary beautifulmaidam ji,Line speaking G
382802,xxx,Bhojpuri,15509.0,337508.0,0.0,0.0,0.0,36.0,1.0,xxx,xxx
382804," ""mekshi  utar do aur maja aatabe sarm aurat""",Bhojpuri,14057.0,570096.0,0.0,0.0,1.0,329.0,1.0,mekshi utar do aur maja aatabe sarm aurat,Take out and enjoy the silk woman
382805,veus hunter,Bhojpuri,11271.0,309686.0,0.0,0.0,0.0,47.0,0.0,veus hunter,Voices Hunter
382806,aap mujhe bahut pasand ho,Bhojpuri,14469.0,744330.0,0.0,0.0,0.0,27.0,0.0,aap mujhe bahut pasand ho,I like you very much
382807,abe bhosri ke land jaisa hai tu,Bhojpuri,10717.0,860533.0,0.0,0.0,0.0,49.0,1.0,abe bhosri ke land jaisa hai tu,Abe Bhosari's Like Like You
382808,abe gali mat de yaar dimag nahin tumhare pass,Bhojpuri,18620.0,618138.0,0.0,2.0,0.0,72.0,1.0,abe gali mat de yaar dimag nahin tumhare pass,Do not give you a brain
382810,niti ka janmdin,Bhojpuri,30768.0,826522.0,0.0,0.0,1.0,154.0,0.0,niti ka janmdin,Birthday
382811,oo kutiea tari lal chadi ka kaml nhi kali bhysh ki chutt ka kaaml ha,Bhojpuri,18226.0,932006.0,0.0,0.0,0.0,50.0,1.0,oo kutiea tari lal chadi ka kaml nhi kali bhysh ki chutt ka kaaml ha,Cottage is not a lot of red stick.
382812,sale log ladko ka majak banaa rakha hai  ek like ke liye,Bhojpuri,17538.0,1060046.0,0.0,0.0,0.0,114.0,1.0,sale log ladko ka majak banaa rakha hai ek like ke liye,Cell people have kept a joke of boys for a Like
382813,jis din chhodkar chale jaenge use din land per kar lo na sahi baat hai,Bhojpuri,20071.0,162959.0,0.0,2.0,0.0,161.0,1.0,jis din chhodkar chale jaenge use din land per kar lo na sahi baat hai,Land pare is not the right thing that the day left
382815,hai  sxxx  bur 9326592952,Bhojpuri,13248.0,201353.0,0.0,6.0,0.0,922.0,1.0,hai sxxx bur,Has sad
382816,l25601lovely thanks baby doll ,Bhojpuri,21166.0,794695.0,0.0,1.0,1.0,151.0,0.0,llovely thanks baby doll,lovely thanks baby doll
382817,randi hi,Bhojpuri,8745.0,682824.0,0.0,5.0,0.0,429.0,1.0,randi hi,Voucher
382818, kehra sala aa gya ratt nu hun report wala,Bhojpuri,32183.0,77471.0,0.0,24.0,0.0,2018.0,1.0,kehra sala aa gya ratt nu hun report wala,Horse salary
382819,gand fad vidio,Bhojpuri,31075.0,537488.0,0.0,1.0,0.0,55.0,1.0,gand fad vidio,Gang tearing video
382820,tora mai ke chodo bhosdi wala madarchod,Bhojpuri,32027.0,746634.0,0.0,1.0,0.0,243.0,1.0,tora mai ke chodo bhosdi wala madarchod,Tara May Leave Bhosadi
382822,chutiya bhosdi wale samajh mein a raha hai kya tere ko,Bhojpuri,131.0,766909.0,0.0,0.0,0.0,406.0,1.0,chutiya bhosdi wale samajh mein a raha hai kya tere ko,What is the understanding of Chutia Bhosadi?
382823,crazy111 kya huaa ,Bhojpuri,21166.0,584168.0,0.0,0.0,1.0,65.0,0.0,crazy kya huaa,Crazy Background Product
382826,bhosdi ke itna khatarnak video kyon banata hai bhosdi ke,Bhojpuri,16019.0,944739.0,0.0,4.0,0.0,622.0,1.0,bhosdi ke itna khatarnak video kyon banata hai bhosdi ke,Why this Bhosadi Bacas Soh Dangerous Video of Bhosadi
382827,hai.janu.jii.kaha.se.ho,Bhojpuri,16472.0,501901.0,0.0,0.0,0.0,33.0,0.0,haijanujiikahaseho,haijanujiikahaseho
382828,golu gupta brand,Bhojpuri,16646.0,418437.0,0.0,0.0,3.0,380.0,0.0,golu gupta brand,Tablet Gupta brand
382829,darling  i l u,Bhojpuri,26597.0,871213.0,0.0,3.0,0.0,235.0,0.0,darling i l u,Darling I l and
382830,sanaya111 miss you so much baby,Bhojpuri,34790.0,238062.0,0.0,0.0,1.0,60.0,0.0,sanaya miss you so much baby,sanaya miss you so much baby
382831,haldi aur namak tere land pe daal chut ban jayegi samjha,Bhojpuri,30465.0,746634.0,0.0,1.0,0.0,243.0,1.0,haldi aur namak tere land pe daal chut ban jayegi samjha,Turmeric and salt will become your dal
382832,kamalyadav6474748 l love you,Bhojpuri,26755.0,476552.0,0.0,1.0,0.0,184.0,0.0,kamalyadav l love you,kamalyadav l love you
382834,is pagal sale ka kya nasib h lagta shankar bhagvan vo dil se pooja kiya h isiliye fal achha paya h,Bhojpuri,13212.0,70075.0,0.0,1.0,0.0,146.0,1.0,is pagal sale ka kya nasib h lagta shankar bhagvan vo dil se pooja kiya h isiliye fal achha paya h,What is this crazy cell? Shankar Bhagwan is worshiped with the heart.
382835,religi youtube video patah hati,Bhojpuri,22322.0,22318.0,0.0,0.0,0.0,124.0,0.0,religi youtube video patah hati,Youtube religion video broken hearted
382839,9580482121 call kar do,Bhojpuri,3740.0,332718.0,0.0,0.0,0.0,51.0,0.0,call kar do,Call
382840,very nice,Bhojpuri,28996.0,680120.0,0.0,0.0,2.0,107.0,0.0,very nice,very nice
382841,kya nabhi hai,Bhojpuri,32713.0,1023190.0,0.0,0.0,0.0,79.0,1.0,kya nabhi hai,What is navel
382842,call me 8787084959,Bhojpuri,11485.0,387306.0,0.0,0.0,0.0,31.0,0.0,call me,call me
382843,javani ke maja le rhi ho,Bhojpuri,24051.0,619569.0,0.0,2.0,20.0,63.0,0.0,javani ke maja le rhi ho,Have fun
382845,hi  hello,Bhojpuri,23034.0,900692.0,0.0,46.0,0.0,6936.0,0.0,hi hello,hi hello
382846,abe sali eat banate banate kaise pul par bhumne lagi aaj kal lag raha hai teri harkto se tujhe bhaga diye hai 9162559537,Bhojpuri,28959.0,31374.0,0.0,0.0,0.0,58.0,1.0,abe sali eat banate banate kaise pul par bhumne lagi aaj kal lag raha hai teri harkto se tujhe bhaga diye hai,Abe is becoming a matter of happiness.
382847,mast chuchi hai chus chus ka chodu,Bhojpuri,8380.0,198954.0,0.0,1.0,0.0,30.0,1.0,mast chuchi hai chus chus ka chodu,Quick suck suck
382848,so beautiful sister kaisi hain hamara bhi video dekh liya kariye please like comment share kar diya kariye please sister,Bhojpuri,24158.0,651678.0,0.0,0.0,0.0,154.0,0.0,so beautiful sister kaisi hain hamara bhi video dekh liya kariye please like comment share kar diya kariye please sister,"So what are the beautiful sisters, please see our video please share the comment please please."
382849,bahut achcha tum,Bhojpuri,17814.0,503875.0,0.0,0.0,1.0,51.0,0.0,bahut achcha tum,Very good you
382850,love you jan bahut mast ho janu,Bhojpuri,2303.0,1067490.0,0.0,0.0,1.0,75.0,0.0,love you jan bahut mast ho janu,Love You John is very happy
382851,7368871952 new gorakhpur ka rahane wala oregon chaurasiya,Bhojpuri,2142.0,215248.0,0.0,0.0,0.0,212.0,0.0,new gorakhpur ka rahane wala oregon chaurasiya,"Oregon Chaurasia, living in New Gorakhpur"
382852,rohitnishad dancer bhai my sports,Bhojpuri,30265.0,248547.0,0.0,3.0,1.0,350.0,0.0,rohitnishad dancer bhai my sports,rohitnishad dancer bhai my sports
