CommentId,commentText,language,user_index,post_index,report_count_comment,report_count_post,like_count_comment,like_count_post,label,commentCleaned,translated_value
316475,ky pagal keles,Marathi,17614,556645,0,0,0.0,167.0,1.0,ky pagal keles,ky by keles
316476,madar chod about yaha  agie,Marathi,12200,262971,0,0,0.0,44.0,1.0,madar chod about yaha agie,Mother leaves someone here
316477,tuze jra si bhi sharm nahi khali like ke liye tu kisike filling ke saath khel raha he,Marathi,3639,116903,0,1,0.0,657.0,1.0,tuze jra si bhi sharm nahi khali like ke liye tu kisike filling ke saath khel raha he,You do not even feel ashamed to play with your filing
316478,bravo,Marathi,10500,885682,0,2,3.0,364.0,0.0,bravo,bravo
316481,sp2529332          ,Marathi,16331,700214,0,8,0.0,1455.0,1.0,sp,NS
316483,mata_ki_ladli    ,Marathi,20770,103208,0,17,0.0,16268.0,0.0,matakiladli,Makkila
316484,set pan kadhan te dakhav chinal,Marathi,18004,893517,0,8,0.0,2676.0,1.0,set pan kadhan te dakhav chinal,SET Pan Kadhan Te Dakhav Chinal
316488,tumcah ha video mala khup avadla me ha video majha post var takla ahe,Marathi,19988,991879,0,0,2.0,29.0,0.0,tumcah ha video mala khup avadla me ha video majha post var takla ahe,Tumcah Ha video mala khup avadla me hawho majha post var takla ahe
316489,gadva      gondhal bara ,Marathi,6254,426260,0,0,0.0,111.0,1.0,gadva gondhal bara,gadva gondhal bara
316492,sompatil8822      .       .        .,Marathi,10885,416613,0,0,0.0,39.0,1.0,sompatil,Sompatil
316494,rahuri,Marathi,5197,857841,0,0,1.0,437.0,0.0,rahuri,Rahuri
316495,tujhi aai rand chinal,Marathi,25425,992695,0,0,0.0,27.0,1.0,tujhi aai rand chinal,tujhi aai rand chinal
316496,bar inbox mde msg kela bg tu,Marathi,23471,1067111,0,4,0.0,1439.0,0.0,bar inbox mde msg kela bg tu,bar inbox mde msg kela bg tu
316502,rutuja        adjust .. rape   adjust    ..   rape  adjust     rape mhnun..         ..,Marathi,5536,1046589,0,0,0.0,41.0,0.0,rutuja adjust rape adjust rape adjust rape mhnun,rutuja adjust rape adjust rape adjust rape mhnun
316504,          moj                                               ,Marathi,21745,490050,0,2,0.0,471.0,1.0,moj,mine
316507,wow so sweet song super super good morning so sister ,Marathi,15753,51345,0,0,0.0,57.0,0.0,wow so sweet song super super good morning so sister,wow so sweet song super super good morning so sister
316514,no sod,Marathi,26425,677962,0,0,0.0,27.0,0.0,no sod,no sod
316519,aayush_naik please please please please please please please check out my profile,Marathi,15745,711252,0,3,0.0,89.0,0.0,aayushnaik please please please please please please please check out my profile,aayushnaik please please please please please please please check out my profile
316520,mazi pan shett wadhalet,Marathi,3054,1021087,0,1,0.0,86.0,1.0,mazi pan shett wadhalet,Mazi Pan Shett Wadhalet
316521,qwdvbnmjgasdpllm,Marathi,19847,784918,0,2,0.0,159.0,1.0,qwdvbnmjgasdpllm,qwdvbnmjgasdpllm
316522,i love you ,Marathi,25510,1086700,0,0,2.0,32.0,0.0,i love you,i love you
316523,sarika dahatonde hi,Marathi,4398,845712,0,0,0.0,93.0,0.0,sarika dahatonde hi,Sarika dahatonde hi
316524,   vodio kadat ja,Marathi,23926,1086700,0,0,4.0,32.0,0.0,vodio kadat ja,led the Kadat Ja.
316528,a cha kapda peheno,Marathi,7875,265457,0,1,1.0,131.0,0.0,a cha kapda peheno,Pheeda Peheno
316530,bahinchod madrar chod,Marathi,198,420008,0,8,0.0,42.0,1.0,bahinchod madrar chod,Bahn Kadar Code
316531,mcd opn asnar na..?,Marathi,1748,923832,0,3,0.0,1782.0,0.0,mcd opn asnar na,MCD Open than
316532,pahile kapdhe ghal,Marathi,26034,279861,0,0,1.0,55.0,0.0,pahile kapdhe ghal,Pahile kapdhe ghal
316533,well come bapa  well come  ,Marathi,4942,686493,0,0,0.0,44.0,0.0,well come bapa well come,well come bapa well come
316536,aap apna number bhej sakte is message per,Marathi,21299,1057207,0,0,0.0,47.0,0.0,aap apna number bhej sakte is message per,You can send your number on this message
316540," ""akshay            ?""",Marathi,2914,142421,0,0,0.0,48.0,1.0,akshay,akshay
316543, ha,Marathi,23849,84505,0,2,0.0,355.0,0.0,ha,he has
316544,fav game ahe maza,Marathi,23191,432438,0,0,2.0,48.0,0.0,fav game ahe maza,Faved village Hey Maza
316545,khup chan dada jay malhar,Marathi,19380,235114,0,1,0.0,142.0,0.0,khup chan dada jay malhar,KHP Chan Dada Jay Malhar
316546,monaliautade nice,Marathi,1399,820109,0,0,1.0,54.0,0.0,monaliautade nice,Monaliutaded Nice
316547,niec ,Marathi,24001,138557,0,0,0.0,34.0,0.0,niec,niec
316548,sab raste band ho gye isliye kutte chilla rahe hai ,Marathi,14817,429532,0,2,0.0,132.0,1.0,sab raste band ho gye isliye kutte chilla rahe hai,All the paths are closed so the dog is screaming
316549,the real hiro,Marathi,17697,15222,0,0,1.0,70.0,0.0,the real hiro,the real hiro
316550," "". ..................sanika""",Marathi,19021,824487,0,0,2.0,86.0,0.0,sanika,sanika
316552,raju garkal tujhya aaichi gand,Marathi,25458,1048381,0,0,0.0,229.0,1.0,raju garkal tujhya aaichi gand,raju garkal tujhya aaichi gand
316555,suraj bhosale  hi,Marathi,876,199975,0,0,0.0,1370.0,0.0,suraj bhosale hi,Suraj Bhosale
316557,ek nabar mast diste tula zavayla pathau ka maza bf,Marathi,22068,700214,0,8,0.0,1455.0,1.0,ek nabar mast diste tula zavayla pathau ka maza bf,Ek nabar mast diste tula zavayla pathau ka maza bf
316558,yogeahshejul  xxnx com,Marathi,18075,198895,0,1,0.0,499.0,1.0,yogeahshejul xxnx com,Yogeahshejul xxnx com
316560,bahu kade jala lagna,Marathi,16984,877019,0,0,0.0,61.0,0.0,bahu kade jala lagna,Multi-tight burn
316563, aaighalya  ladies,Marathi,6543,1024182,0,0,0.0,29.0,1.0,aaighalya ladies,aaighalya ladies
316564,akda saglech kapde kadun kar video nalayk,Marathi,10953,632420,0,5,0.0,701.0,1.0,akda saglech kapde kadun kar video nalayk,Akda saglech kapde kadun kar video nalayk
316566,yogeshnavthar hi dear friend,Marathi,21499,380460,0,0,0.0,38.0,0.0,yogeshnavthar hi dear friend,yogeshnavthar hi dear friend
316567,wow super  beautiful ,Marathi,8608,1015331,0,0,1.0,109.0,0.0,wow super beautiful,wow super beautiful
316570,bc                 bc,Marathi,7719,836264,0,0,0.0,463.0,1.0,bc bc,bc bc
316572,priya patil yes i am pagl,Marathi,16475,752534,0,2,0.0,516.0,0.0,priya patil yes i am pagl,priya patil yes i am pagl
316575,  9325314006=mgg ya   ,Marathi,2481,128002,0,2,0.0,1264.0,0.0,mgg ya,mgg was
316577,priyanka gadhe hi ,Marathi,24897,314489,0,1,0.0,38.0,1.0,priyanka gadhe hi,Priyanka Gandhi
316579,"aapni chalti hai tabhi to duniya jalti hai bro bindhas bhidaych mg kon pn asu de kall na  ,  chutiya lokana kahi kam nastat vait comment kanya vyatirikta kahi kam nastat bro apal chalude  jay bhim . ",Marathi,16264,225322,0,3,0.0,504.0,1.0,aapni chalti hai tabhi to duniya jalti hai bro bindhas bhidaych mg kon pn asu de kall na chutiya lokana kahi kam nastat vait comment kanya vyatirikta kahi kam nastat bro apal chalude jay bhim,Aapni Chalti Hai Tabhi to Duniya Jalti Hai Bro Bindhas Bhidaych Mg Kon Pn Asu De Kall Na Chutiya Lokana Kahi Kam Nastat Vait Comment Kanya Vyatirikta Kahi Kam Nastat Bro Apal Chalude Jay Bhim
316580,i love you janu rashi ,Marathi,8747,568736,0,0,1.0,285.0,0.0,i love you janu rashi,i love you janu rashi
316581,mla sang ya dada ci name me pan. dans shikte,Marathi,11009,662804,0,0,1.0,186.0,0.0,mla sang ya dada ci name me pan dans shikte,MLA Blood Ya Dada CI Name Me Pan in Shikte
316582,pagl ,Marathi,26722,44047,0,0,0.0,33.0,1.0,pagl,Mad
316583,ullu  banana chod do bhai,Marathi,2605,437717,0,0,0.0,205.0,1.0,ullu banana chod do bhai,Owl leave brother
316585,i lovers you're,Marathi,6908,745899,0,0,1.0,31.0,0.0,i lovers youre,i love you
316588,ahe to pahilvan asel tyni mazaobat kelun dakav asa man modne kase te mi dakhvto ashii kuhnass ka keli madrchod,Marathi,1934,955330,0,0,0.0,71.0,1.0,ahe to pahilvan asel tyni mazaobat kelun dakav asa man modne kase te mi dakhvto ashii kuhnass ka keli madrchod,ahe to pahilvan asel tyni mazaobat kaun dakav asa mazaobat kase te mi dakhvto ashii kuhnass ka keli madchod
316589,"are kon ghenar gaddar sale bharosa nahi yanchyavar , sale thunki laun fruits, bakery products vikatat ya aawladin kadun kahi gheu naka",Marathi,2837,1014888,0,0,0.0,86.0,1.0,are kon ghenar gaddar sale bharosa nahi yanchyavar sale thunki laun fruits bakery products vikatat ya aawladin kadun kahi gheu naka,are kon ghenar gaddar salely bharosa nahi yanchyavar sale thunki laun fruits bakery produce vikatat ya aawladin kadun kahi gheu naka
316590," ""mum_  _only csk""",Marathi,1839,653133,0,0,1.0,30.0,1.0,mum only csk,mum only csk
316591,tu sarv video kr pn video la tya yedica audio gheu nko plzzzzzz,Marathi,22920,526729,0,0,1.0,88.0,0.0,tu sarv video kr pn video la tya yedica audio gheu nko plzzzzzz,Tu sarv video kr pn video la tya yedica audio gheu nko plzzzzzzz
316592,ajaykumar785018 kasam chod do please ,Marathi,9021,24552,0,3,0.0,148.0,0.0,ajaykumar kasam chod do please,Ajaykumar Kasam Chod Do please
316593,wow wow wow so sweet super super super super good night so sister,Marathi,15753,516043,0,0,1.0,211.0,0.0,wow wow wow so sweet super super super super good night so sister,wow wow wow so sweet super super super super good night so sister
316594," ""ganditla kida jirla kabambuni hanle pahije""",Marathi,1268,934300,0,0,0.0,420.0,1.0,ganditla kida jirla kabambuni hanle pahije,Ganditla kida jira kabambuni Hanle pahije
316595,modnimb and video must,Marathi,5543,857841,0,0,0.0,437.0,0.0,modnimb and video must,modnimb and video must
316597,aagdi barobar aahe tai aasle haramkhor lahan balanna bigdivtat,Marathi,4845,34076,0,0,0.0,35.0,1.0,aagdi barobar aahe tai aasle haramkhor lahan balanna bigdivtat,AAGDI Barobar Aahe Tai Aple Haramkhor Lahhan Balanna Bigdivtat
316598,shital fukate hi,Marathi,19195,425357,0,0,0.0,32.0,0.0,shital fukate hi,Soft fuck
316599,very  nice ,Marathi,14552,681138,0,0,0.0,67.0,0.0,very nice,very nice
316602,31638540201 yughh,Marathi,19692,372046,0,0,1.0,37.0,0.0,yughh,Era
316604, 22      ..           chutya   ....        ...     ,Marathi,3312,314423,0,6,0.0,268.0,1.0,chutya,Locked
316605,nalayk mansa adhi nagare saheb he nit bolta yet kate bagha haramya yala pokal bambu ne hanla pahije,Marathi,16366,134017,0,1,0.0,187.0,1.0,nalayk mansa adhi nagare saheb he nit bolta yet kate bagha haramya yala pokal bambu ne hanla pahije,Nalayk Mansa adhi nagare saheb he nit bolta yet kate bagha haramya yet kate bagha yet bagha yet.
316606,57843084401 tnx,Marathi,20535,666083,0,0,0.0,30.0,0.0,tnx,tnx.
316607,tyanche pan ling kapun takayla pahije ,Marathi,25421,587362,0,0,0.0,47.0,1.0,tyanche pan ling kapun takayla pahije,Tyanche Pan Ling Kapun Takayla Pahije
316609,maratha regiment juni regiment aahe sergical strike belgon maratha infantry regiment commando yanni kela aahe,Marathi,23474,979482,0,5,1.0,212.0,0.0,maratha regiment juni regiment aahe sergical strike belgon maratha infantry regiment commando yanni kela aahe,Maratha Regiment Juni Regiment Aahe Surgical Strike Belgaum Marathha Infantry Regiment Commando Yanni Kela Aahe
316610,7666798108.         how much,Marathi,16784,700214,0,8,3.0,1455.0,0.0,how much,how much
316611,aaichi gand tujhe aaegi ki gand,Marathi,1739,556870,0,0,0.0,51.0,1.0,aaichi gand tujhe aaegi ki gand,Aaichi gain tujhe aaegi ki gand
316613,asha kapdyat chan distes g tu,Marathi,24669,148503,0,0,1.0,253.0,0.0,asha kapdyat chan distes g tu,Azha kappdyat chan distes g tu
316614,jalna,Marathi,321,857841,0,0,0.0,437.0,0.0,jalna,Jalna
316616,mungi,Marathi,12922,822157,0,1,0.0,702.0,0.0,mungi,mungi
316618,tuhe fuktache nko amhala soyabean la bhav de fakt,Marathi,10010,850291,0,0,1.0,29.0,0.0,tuhe fuktache nko amhala soyabean la bhav de fakt,tuhe fuktache nko amhala soyabean la bha de fakt
316619,aag nig jay bhim chutiya,Marathi,26248,629823,0,2,0.0,274.0,1.0,aag nig jay bhim chutiya,Fire Nig Jai Bhim Chutiya
316621,8668876610 mera nambar hai,Marathi,13632,983776,0,0,2.0,36.0,0.0,mera nambar hai,my number is
316622,randibazar,Marathi,5308,350182,0,0,0.0,114.0,1.0,randibazar,rendibazar
316626,overacting ki dukaan...,Marathi,9715,694070,0,2,1.0,56.0,0.0,overacting ki dukaan,Overactive shop
316627,raat bhar karto ka,Marathi,21734,526729,0,0,0.0,88.0,0.0,raat bhar karto ka,Raat bhar karto ka
316630,bhosaleche tumahala laz vatat nage ka.,Marathi,16100,399309,0,0,0.0,27.0,1.0,bhosaleche tumahala laz vatat nage ka,bhosalche tumahala laz vatat nage ka
316631,noise,Marathi,10979,387803,0,1,8.0,616.0,0.0,noise,noise
316633,aare hi bai nahi ..... chhakka distoy...,Marathi,12837,893517,0,8,25.0,2676.0,0.0,aare hi bai nahi chhakka distoy,aare hi bai nahi chhakka distoy
316634,abe jhatt bulle tere gand me thoku khille... mc chutya mat bana,Marathi,26743,194056,0,0,0.0,249.0,1.0,abe jhatt bulle tere gand me thoku khille mc chutya mat bana,Abe jhatt bule tere gand me thoku khille mc chutya mat bana
316638,   .      .  shee..... bavalata,Marathi,626,47752,0,3,0.0,215.0,0.0,shee bavalata,Shee Bavalata
316639," ""majya lav...cha pita aahe . yachya niymane tr 2014 paryant desh chalala aani milal ky tr chine hindusthan peksha gdp pude gela .....ha gandi parivar aani hi khanachi aulad .... 1 que aahe gandi la rashtrapita ka mhnayche???koni gandicha fan asel tar sanga...""",Marathi,19259,354748,0,1,0.0,266.0,1.0,majya lavcha pita aahe yachya niymane tr paryant desh chalala aani milal ky tr chine hindusthan peksha gdp pude gela ha gandi parivar aani hi khanachi aulad que aahe gandi la rashtrapita ka mhnaychekoni gandicha fan asel tar sanga,Majya Lavcha Pita aahe yachya niymane tranant desh chalala aani milal ky tr chine hindustan peksha gdp pie tr chine hindustan peksha gdd gela ha jandi parivar aahe gandi la rashtrapita ka mhnekoni gandicha fan ass
316640,sharm nahin aati sali ko hamesha bubus hilate rahati hai nalayak,Marathi,7343,988637,0,0,0.0,180.0,1.0,sharm nahin aati sali ko hamesha bubus hilate rahati hai nalayak,"Do not feel ashamed, always keep blowing boobs"
316642,38617161011 talibanyani tula kadhalay,Marathi,1456,84505,0,2,0.0,355.0,0.0,talibanyani tula kadhalay,Talibanyani Tula Kadhalay
316643,sadhana,Marathi,12021,803128,0,0,0.0,94.0,0.0,sadhana,meditation
316644,joydevdas35946 please check out my profile,Marathi,15745,493966,0,0,0.0,127.0,0.0,joydevdas please check out my profile,joydevdas please check out my profile
316645,samadhankharate   ,Marathi,1543,704567,0,1,0.0,633.0,0.0,samadhankharate,Solution
316647,kon pagal,Marathi,26201,342132,0,0,0.0,59.0,1.0,kon pagal,Who
316649,ganpati bappa always bless you bachaa,Marathi,19290,233487,0,0,0.0,56.0,0.0,ganpati bappa always bless you bachaa,ganpati bappa always bless you bachaa
316650,khub sundar aahe tu,Marathi,3304,380460,0,0,0.0,38.0,0.0,khub sundar aahe tu,KHUB SUNDAR AAHE TU
316653,amolingole4925 thank you,Marathi,21499,380460,0,0,0.0,38.0,0.0,amolingole thank you,amolingole thank you
316655,hi ,Marathi,10761,998818,0,1,0.0,123.0,0.0,hi,hi
316657,9956134139 call me ,Marathi,7300,1047324,0,0,0.0,41.0,0.0,call me,call me
316658,bakray vani jibh kayle kadhtas,Marathi,5584,773097,0,1,1.0,56.0,0.0,bakray vani jibh kayle kadhtas,Tongue speech tongue extract
316659,noob nasta re koni ,Marathi,23191,432438,0,0,2.0,48.0,0.0,noob nasta re koni,Whom does nook snack ray
