CommentId,commentText,language,user_index,post_index,report_count_comment,report_count_post,like_count_comment,like_count_post,label,commentCleaned,translated_value
97,jitenderjagtap video call hi krengy fir dono aik sath hi aik dosre ko dakhengy bolo,Urdu,327,303762,0,0,2.0,4413.0,0.0,jitenderjagtap video call hi krengy fir dono aik sath hi aik dosre ko dakhengy bolo,"Jitendraship will only make a video call, then both will see each other."
98,harami kanhiki,Urdu,519,859682,0,0,0.0,37.0,1.0,harami kanhiki,Basten kanhicki
99,jitenderjagtap nhi socha tu kbi nhi tha mujhy yaqeen tha k ap shadi sy pehly kbi nhi dikhao gi mujhy kuch bi kyu k mei ny kbi socha hi nhi tha yar apko dakhon ga,Urdu,327,303762,0,0,2.0,4413.0,1.0,jitenderjagtap nhi socha tu kbi nhi tha mujhy yaqeen tha k ap shadi sy pehly kbi nhi dikhao gi mujhy kuch bi kyu k mei ny kbi socha hi nhi tha yar apko dakhon ga,jitenderjagtap nhi socha tu kbi nhi tha mujhy yaqeen tha ni tha mujhly kbi nhi dikhao gi mujhy kuch bi kyu k mei ny kucha hi ni tha yar apko dakhon ga
104,viajagtap834 haa lakin ap apbi chachi k pass ruko gi na hum fir sy aik dosre k buht pass ajayengy,Urdu,266,303762,0,0,2.0,4413.0,0.0,viajagtap haa lakin ap apbi chachi k pass ruko gi na hum fir sy aik dosre k buht pass ajayengy,We are waiting for the person who woke nearby
105,beshaq allah,Urdu,2002,625472,0,0,0.0,121.0,0.0,beshaq allah,Hard God
108,jitenderjagtap yar kiku ab kasy dikhaon bolo,Urdu,327,303762,0,0,2.0,4413.0,1.0,jitenderjagtap yar kiku ab kasy dikhaon bolo,Talk to the kisses now
109,prity7041 fgdv,Urdu,1394,297487,0,2,0.0,159.0,1.0,prity fgdv,Preeti frog
112,awor ye ladkiyan allha se nahi darti to inke man bap ne payeda karke in ko chod diye shayad,Urdu,2605,299572,0,0,0.0,96.0,1.0,awor ye ladkiyan allha se nahi darti to inke man bap ne payeda karke in ko chod diye shayad,"Inferior These girls are not afraid of Alaha, then their minds are born and left them."
113,mar randi ko jugad he sali,Urdu,2627,1027425,0,0,0.0,57.0,1.0,mar randi ko jugad he sali,Jugaad to kill
118,mei bi ab next time koi msg nhi kronga apko jab time mile ga ap kr lana msg mei tab baat krlon ga bye,Urdu,244,303762,0,0,2.0,4413.0,0.0,mei bi ab next time koi msg nhi kronga apko jab time mile ga ap kr lana msg mei tab baat krlon ga bye,"Even now in the next time, I will not do any time when you get time to talk about it."
120,suwar ka he ke,Urdu,228,859682,0,0,0.0,37.0,1.0,suwar ka he ke,Suvar ka
121,viajagtap834 theek hon mei jaan ap tenshion mat lo,Urdu,266,303762,0,0,2.0,4413.0,0.0,viajagtap theek hon mei jaan ap tenshion mat lo,Do not take a tension in the right balance
122,mashallah ,Urdu,1885,923839,0,2,1.0,1057.0,0.0,mashallah,mashallah
123,nice song ,Urdu,2596,310104,0,8,0.0,56.0,0.0,nice song,nice song
124,aj mei akela betha apki video call yaad kr raha tha jab apny bola samny chipku jasy hi yeh chipku wali baat yaad ai mujhy hasi ai sach mei apki buht yaad ati yar,Urdu,327,303762,0,0,2.0,4413.0,1.0,aj mei akela betha apki video call yaad kr raha tha jab apny bola samny chipku jasy hi yeh chipku wali baat yaad ai mujhy hasi ai sach mei apki buht yaad ati yar,aj main akela betha apko video call yaad kar raha tha jab apny bola samny chipku jasy hi yeh chipku wali baat yaad ai mujhy hasi ai sach mei apki buht yaad ati yar
125,jitenderjagtap roko plzz,Urdu,327,303762,0,0,2.0,4413.0,0.0,jitenderjagtap roko plzz,Pulzza
128,kiku mujh sy nhi raha jata yar,Urdu,266,873817,0,0,2.0,307.0,0.0,kiku mujh sy nhi raha jata yar,I do not get me
131,hi baby love you too,Urdu,1747,343182,0,10,1.0,2990.0,0.0,hi baby love you too,hi baby love you too
133,soo beautiful,Urdu,486,172410,0,0,0.0,358.0,0.0,soo beautiful,so beautiful
136,mei theek nhi hon yar plzz ap kal lo mobile,Urdu,266,873817,0,0,2.0,307.0,0.0,mei theek nhi hon yar plzz ap kal lo mobile,You are not right in
147,ye hai aulad ki parwarish allah app ke waliden ko salamat rakhe,Urdu,2491,1037938,0,0,1.0,41.0,0.0,ye hai aulad ki parwarish allah app ke waliden ko salamat rakhe,This is the upbringing of Aulad to salute the Waliden of Allah.
148,hi ap mare friend bano ge,Urdu,278,187489,0,3,20.0,1143.0,0.0,hi ap mare friend bano ge,You made my friend
149,jitenderjagtap aur kya bolo,Urdu,327,303762,0,0,2.0,4413.0,0.0,jitenderjagtap aur kya bolo,What and what to say
151,53462904801 it's ok ji,Urdu,2613,964191,0,0,2.0,49.0,0.0,its ok ji,its ok ji
155,per kab 2 din 2 din 2 din yeh 2 din kab khatm hon gy,Urdu,327,303762,0,0,2.0,4413.0,0.0,per kab din din din yeh din kab khatm hon gy,When did the feet ended when this day
157,app k  bagair ijajat mai n a video moi m rakhlea ji,Urdu,2910,964191,0,0,2.0,49.0,0.0,app k bagair ijajat mai n a video moi m rakhlea ji,"Without the app, I have kept the video in Mo"
158,jitenderjagtap acha sir ab tu nhi dantate,Urdu,327,303762,0,0,2.0,4413.0,0.0,jitenderjagtap acha sir ab tu nhi dantate,You do not scold
159,jitenderjagtap naraz kyu ho rahi ho yar,Urdu,327,303762,0,0,2.0,4413.0,0.0,jitenderjagtap naraz kyu ho rahi ho yar,Why are you getting angry
161,ya a allah hum sab ko sajde me mut aata farma ameen,Urdu,1610,352189,0,0,5.0,95.0,0.0,ya a allah hum sab ko sajde me mut aata farma ameen,Or Allah Allah we all come in Sajda
162,love,Urdu,100,1037216,0,9,0.0,1418.0,0.0,love,love
166,beautiful video sis,Urdu,2400,500627,0,0,0.0,37.0,0.0,beautiful video sis,beautiful video sis
171,haye garmi abhi baad mai achi garmi nikalega upr wal wait karo,Urdu,1452,361628,0,0,0.0,73.0,1.0,haye garmi abhi baad mai achi garmi nikalega upr wal wait karo,Hi summer
174,jitenderjagtap haa fir kya howa wesy mei apsy thoda bada hon,Urdu,327,303762,0,0,2.0,4413.0,0.0,jitenderjagtap haa fir kya howa wesy mei apsy thoda bada hon,Jitenders
178,are gandu kala,Urdu,79,660599,0,1,0.0,53.0,1.0,are gandu kala,Are Gandu Kala
181,haa mara saar,Urdu,327,303762,0,0,2.0,4413.0,1.0,haa mara saar,Yes my essence
188,wifi ghr thi mary pass recharge bi nhi tha mei ja bi nhi skta tha yar i am sorry jaan aj raat online ao plzz abhi mei theek hon bs gale mei pain ha aur fever bi kam ha ap tenshion mat lo chipku ki jaan,Urdu,1694,303762,0,0,2.0,4413.0,0.0,wifi ghr thi mary pass recharge bi nhi tha mei ja bi nhi skta tha yar i am sorry jaan aj raat online ao plzz abhi mei theek hon bs gale mei pain ha aur fever bi kam ha ap tenshion mat lo chipku ki jaan,WiFi GHR Thi Mary Pass Recharge BI NHI THA MEI JA BI NHI SKTA THA YAR I am SORRY JAAN AJ RAAT ONLINE AO PLZZ ABHI MEI THEEK HON BS GALE MEI PAIN HA AUR FEVER BI KAM HA AP TENSHION MAT LO Chipku Ki Jaan
203,jitenderjagtap aur bolo ji,Urdu,327,303762,0,0,2.0,4413.0,0.0,jitenderjagtap aur bolo ji,Think
204,barakallah subhanallah ,Urdu,1416,838833,0,0,0.0,244.0,0.0,barakallah subhanallah,Praise be to God
213,94934723301 apki videos dakhta dakhta hi rooz soo jata yar,Urdu,244,303762,0,0,2.0,4413.0,0.0,apki videos dakhta dakhta hi rooz soo jata yar,Rouge sleeps if you see your videos
216,bye yar,Urdu,266,873817,0,0,1.0,307.0,0.0,bye yar,Bye the daughter
217,nice looking anju ,Urdu,798,543087,0,0,1.0,97.0,0.0,nice looking anju,nice looking anju
222,asawlakum mashllha subhnllha ,Urdu,2302,1061635,0,0,3.0,54.0,0.0,asawlakum mashllha subhnllha,Solikm is afraid
224,jitenderjagtap aur ha bi white,Urdu,327,303762,0,0,2.0,4413.0,0.0,jitenderjagtap aur ha bi white,Jitendraship and Ha also White
225,jitenderjagtap bura laga,Urdu,327,303762,0,0,2.0,4413.0,1.0,jitenderjagtap bura laga,Junkend
226,kya mast hy tera,Urdu,2411,956161,0,1,0.0,370.0,1.0,kya mast hy tera,What is your
231,hi am new itd follow me,Urdu,1120,997098,0,3,1.0,232.0,0.0,hi am new itd follow me,hi am new itd follow me
233,laude jyada awaaz karmath,Urdu,2823,929124,0,2,0.0,285.0,1.0,laude jyada awaaz karmath,Lot
234,beshaq betiyan  allah rabbul aalemen ke bahut badi nea'mat hain...allah mujhe bhi ek beti ata kar de mere malik....,Urdu,1117,63178,0,0,2.0,66.0,0.0,beshaq betiyan allah rabbul aalemen ke bahut badi neamat hainallah mujhe bhi ek beti ata kar de mere malik,"Of course, the daughters are very big for Allah Rabbul. Allah also gives me a daughter."
235,shaheenakhanbaano ,Urdu,535,43418,0,0,0.0,135.0,0.0,shaheenakhanbaano,Foolish
236,tum bahut khubsurat ho,Urdu,2229,343182,0,10,2.0,2990.0,0.0,tum bahut khubsurat ho,You are very beautiful
239,apny mobile liya k nhi yar,Urdu,244,873817,0,0,1.0,307.0,0.0,apny mobile liya k nhi yar,Do not take your mobile
250,krithka msg hi krna chor diya apny,Urdu,1694,303762,0,0,2.0,4413.0,0.0,krithka msg hi krna chor diya apny,Citize
253,jitenderjagtap acha,Urdu,327,303762,0,0,2.0,4413.0,0.0,jitenderjagtap acha,Junkend
255,mother fuck you,Urdu,2381,732259,0,0,0.0,49.0,1.0,mother fuck you,mother fuck you
258, jiya khan tum bus mare ho mer rohe samj tara arbaz ho ma,Urdu,1680,464391,0,0,1.0,41.0,0.0,jiya khan tum bus mare ho mer rohe samj tara arbaz ho ma,"Jiah Khan you just die, mer"
264,apny papa ka number bi do mujhy plzz mei call nhi krta unko lakin plzz ap number do mujhy bhrosa rakho yar mei unko call nhi kronga lakin yar kbi koi problem ho gaye tu sunita apky papa ko call kr k apsy baat kr ly gi aur mujhy inform krdy gi plzz jaan,Urdu,266,303762,0,0,2.0,4413.0,0.0,apny papa ka number bi do mujhy plzz mei call nhi krta unko lakin plzz ap number do mujhy bhrosa rakho yar mei unko call nhi kronga lakin yar kbi koi problem ho gaye tu sunita apky papa ko call kr k apsy baat kr ly gi aur mujhy inform krdy gi plzz jaan,Apny Papa Ka Number Bi Do Mujhy Plzz Mei Call Number Do Mujhy Bhrosa Rakho Yar Mei Unko Call Nhi Kronga Lakin Yar Kbi Koi Problem Ho Gaye Tu SUNITA APKY PAPA KO CALL KR K APSY BAAT KR LY GI AUR MUJHY INFORMkrdy gi plzz jaan
270,ab tumhara beta nalayak he to sab ko badnaam karoge kya.....rahi bat beti ki to usko sambhalna baap ki zimmedari he,Urdu,1039,942438,0,0,0.0,47.0,1.0,ab tumhara beta nalayak he to sab ko badnaam karoge kyarahi bat beti ki to usko sambhalna baap ki zimmedari he,"Now your son will be defamed, then it will be defamed to all the daughter's daughter's responsibility."
272,94934723301 msg kr dana ap,Urdu,244,303762,0,0,1.0,4413.0,0.0,msg kr dana ap,Hummy
273,viajagtap834 haa acha kiya apny,Urdu,266,303762,0,0,2.0,4413.0,0.0,viajagtap haa acha kiya apny,Visit your own
278,o tai friends  ,Urdu,2596,983615,0,0,2.0,46.0,0.0,o tai friends,The Ti Youngs are
279,inshallah apsa namaz nahi chhodenge ,Urdu,238,728440,0,0,0.0,29.0,0.0,inshallah apsa namaz nahi chhodenge,Insalalah ups do not nine
285,"namaz padhna beshak farz hai.aurat ko parda karna bhi farz hai jisme awaz bhi shamil hai ,,shaitan k dini daupeaj galiban 70 hazar se ziyada hai ,isliye jo galat hai wo galat hi hai",Urdu,2743,728440,0,0,0.0,29.0,0.0,namaz padhna beshak farz haiaurat ko parda karna bhi farz hai jisme awaz bhi shamil hai shaitan k dini daupeaj galiban hazar se ziyada hai isliye jo galat hai wo galat hi hai,Namaz Padhna Beshak Farz Haiaurat Ko Parda Karna Bhi Farz Hai Jisme Awaz Bhi Shamil Hai Shaitan K Dini Daupeaj Galiban Hazar Se Ziyada Hai Isliye Jo Galat Hai Wo Galat Hi Hai
294,jitenderjagtap acha mei 3 bjhy k baad soya 4 bjhy fir utha gale mei pain ho raha tha pani peya thoda fir so gaya tha,Urdu,327,303762,0,0,2.0,4413.0,0.0,jitenderjagtap acha mei bjhy k baad soya bjhy fir utha gale mei pain ho raha tha pani peya thoda fir so gaya tha,"After the spinning in the Jitendraja,"
304,love me and my favourite song,Urdu,2205,212340,0,4,0.0,29.0,0.0,love me and my favourite song,love me and my favourite song
306,viajagtap834 haa buht pasand ho yar,Urdu,266,303762,0,0,2.0,4413.0,0.0,viajagtap haa buht pasand ho yar,Visit the yes
316,lovely video ,Urdu,1709,923839,0,2,2.0,1057.0,0.0,lovely video,lovely video
317,jitenderjagtap tu ap apni mummy k against nhi ja skti ho kya,Urdu,327,303762,0,0,2.0,4413.0,1.0,jitenderjagtap tu ap apni mummy k against nhi ja skti ho kya,If you can not go to your mom's agenda?
318,naraz ho kya,Urdu,266,303762,0,0,2.0,4413.0,0.0,naraz ho kya,Are you angry
321,plz matkaro a dard nahi besharmi  hai,Urdu,1357,206501,0,0,0.0,27.0,1.0,plz matkaro a dard nahi besharmi hai,Pulz is not afraid
323,viajagtap834 mary pass sirf contact k liya apka hi number ha wo bi kbi kbi off rehta yar,Urdu,266,303762,0,0,2.0,4413.0,0.0,viajagtap mary pass sirf contact k liya apka hi number ha wo bi kbi kbi off rehta yar,Via Guy Mary passes only your number is your own number.
329,jitenderjagtap theek ha mei tu apko buht pyar dy raha hon ab apko kya krna ha yeh ap khud socho,Urdu,327,303762,0,0,2.0,4413.0,0.0,jitenderjagtap theek ha mei tu apko buht pyar dy raha hon ab apko kya krna ha yeh ap khud socho,"If you are feeling you love you, now you have to do this."
335,mashallah kiya baat hai,Urdu,447,193051,0,0,4.0,113.0,0.0,mashallah kiya baat hai,Mashalah
336,tumri gand maarni ha,Urdu,1835,440371,0,1,0.0,372.0,1.0,tumri gand maarni ha,Tumerri mad maste yes
337,ap btao apki mummh aur papa kasy hen aur apka bhaiya kasa ha,Urdu,266,303762,0,0,2.0,4413.0,0.0,ap btao apki mummh aur papa kasy hen aur apka bhaiya kasa ha,Tell you are your Muslims and what is your brother
342,rola diya yar,Urdu,658,1010261,0,0,0.0,192.0,0.0,rola diya yar,Rula man
343,theek ha wait tu krna hi padega wesy bi mary kuch bolny ya na bolny sy kya farq padega,Urdu,1694,303762,0,0,2.0,4413.0,0.0,theek ha wait tu krna hi padega wesy bi mary kuch bolny ya na bolny sy kya farq padega,Ok you will have to do it.
344,jitenderjagtap kiku sorry mujhy nhi btana chahiya tha,Urdu,327,303762,0,0,2.0,4413.0,0.0,jitenderjagtap kiku sorry mujhy nhi btana chahiya tha,Jitenders
345,jitenderjagtap haa kiku,Urdu,327,303762,0,0,2.0,4413.0,0.0,jitenderjagtap haa kiku,At the time point R jas et al. P listen
347,nice baby girl and you are my girls friend,Urdu,2765,500627,0,0,0.0,37.0,0.0,nice baby girl and you are my girls friend,nice baby girl and you are my girls friend
349,pura nikal de,Urdu,98,859682,0,0,0.0,37.0,1.0,pura nikal de,Give full
352,ab only 2 days hi wait krna ha ok na,Urdu,266,303762,0,0,2.0,4413.0,0.0,ab only days hi wait krna ha ok na,ab only days hi wait krna ha ok na
353,summa amin,Urdu,631,44878,0,0,1.0,34.0,0.0,summa amin,summa us.
356,jitenderjagtap acha abhi howa kya,Urdu,327,303762,0,0,2.0,4413.0,0.0,jitenderjagtap acha abhi howa kya,Do you know
357,duniya ki maha randi hai yeh,Urdu,372,967278,0,0,0.0,147.0,1.0,duniya ki maha randi hai yeh,The world's most important
359,diwani rand,Urdu,144,946245,0,0,0.0,132.0,1.0,diwani rand,Diani rand
360,nahi aisa v love kis kam ka jo ghar walo ko khusi na de sake,Urdu,2756,393546,0,0,0.0,98.0,1.0,nahi aisa v love kis kam ka jo ghar walo ko khusi na de sake,"No, what kind of work can not be happy"
364,jitenderjagtap per kyu mujhy tu apko dakhna ha,Urdu,327,303762,0,0,2.0,4413.0,0.0,jitenderjagtap per kyu mujhy tu apko dakhna ha,Why do you see me
370,94934723301 kiku mei pagal ho jaon ga yar plzz wapis ajao,Urdu,244,873817,0,0,1.0,307.0,1.0,kiku mei pagal ho jaon ga yar plzz wapis ajao,Get mad in Kicku
379,my favourite susheela l'm your big fan,Urdu,2583,935390,0,0,0.0,34.0,0.0,my favourite susheela lm your big fan,my favourite susheela lm your big fan
386,mashallah subhanallah,Urdu,2700,705956,0,0,2.0,90.0,0.0,mashallah subhanallah,mashallah subhanallah
388,hi  kia hal he,Urdu,2458,484736,0,0,2.0,60.0,0.0,hi kia hal he,hu hit he
389,kya hogaya tha apko bolo,Urdu,244,303762,0,0,2.0,4413.0,0.0,kya hogaya tha apko bolo,What was happening
396,jitenderjagtap kyu kya howa,Urdu,327,303762,0,0,2.0,4413.0,0.0,jitenderjagtap kyu kya howa,Why what happened
400,yar jo bi ho lakin dur mat raho,Urdu,266,873817,0,0,2.0,307.0,0.0,yar jo bi ho lakin dur mat raho,Do not stay away from which
408,aap video acchi hai  like send me ji,Urdu,1075,489878,0,0,1.0,948.0,0.0,aap video acchi hai like send me ji,You have a good video written in Sand
428,sach m milti h,Urdu,2516,644823,0,0,3.0,34.0,0.0,sach m milti h,saach m milti h
430,37355953001 beshak bilkul allah hum sab ko hidayatt de ameen,Urdu,300,1010261,0,0,1.0,192.0,0.0,beshak bilkul allah hum sab ko hidayatt de ameen,Of course Allah Allah gives us all the help
432,viajagtap834 nhi plzz pehly hum asy hi alg howe thy ap 2 bajhy online any wali thi,Urdu,266,303762,0,0,2.0,4413.0,0.0,viajagtap nhi plzz pehly hum asy hi alg howe thy ap bajhy online any wali thi,We did not know if we did not have a different hawk.
435,suma ammen,Urdu,2657,135655,0,0,0.0,164.0,0.0,suma ammen,Forums ammen
439,mujhy dur mat raho na ap phone ly li jaldhi apny bhaiya sy,Urdu,266,303762,0,0,2.0,4413.0,0.0,mujhy dur mat raho na ap phone ly li jaldhi apny bhaiya sy,"Do not stay away, do not you take a phone call."
441,aur video kaisa banana ap se pucte,Urdu,1797,206501,0,0,0.0,27.0,0.0,aur video kaisa banana ap se pucte,And how to make a video from you
443,hiiiiii didiiiiiii,Urdu,2761,200083,0,2,0.0,278.0,0.0,hiiiiii didiiiiiii,hiiiiii didiiiiiiii
454,kutte do chhichde kyon bata rahi,Urdu,1198,859682,0,0,0.0,37.0,1.0,kutte do chhichde kyon bata rahi,Why the dog tells two shirt
459,mei ny kaha tha na k jo kuch bi ho jaye online lazmi ana,Urdu,244,303762,0,0,2.0,4413.0,0.0,mei ny kaha tha na k jo kuch bi ho jaye online lazmi ana,Neighbors said that whatever happens online
463,jitenderjagtap jaan abhi sharmao mat,Urdu,327,303762,0,0,2.0,4413.0,1.0,jitenderjagtap jaan abhi sharmao mat,Do not be shy now
464,aacha kab ja rahe fir,Urdu,266,303762,0,0,2.0,4413.0,0.0,aacha kab ja rahe fir,Aacha Kab Ja Rahe FIR
471,most welcome.god bless   for to you..,Urdu,1214,43418,0,0,0.0,135.0,0.0,most welcomegod bless for to you,most welcome god bless for to you
474,very nice ,Urdu,2341,414283,0,0,0.0,407.0,0.0,very nice,very nice
486,astagfrullaha ........ duab mara lanat hooo tum sbb pa  .....tum jse ladkeo ke vja sa hmm apna feature barbad krta hnn ......bad girlz,Urdu,1910,361628,0,0,0.0,73.0,1.0,astagfrullaha duab mara lanat hooo tum sbb pa tum jse ladkeo ke vja sa hmm apna feature barbad krta hnn bad girlz,If you do not want to do it.
487,aur next time marny ki baat mat kro ap,Urdu,266,303762,0,0,2.0,4413.0,0.0,aur next time marny ki baat mat kro ap,Do not talk about Next Time Mardya
490,ye kiya hai ,Urdu,1132,135655,0,0,5.0,164.0,0.0,ye kiya hai,Have done this
492,you looking so cute baby ,Urdu,798,489090,0,1,0.0,34.0,0.0,you looking so cute baby,you looking so cute baby
504,viajagtap834 acha ab subha uth k is good news ko bad news mat bna dana,Urdu,266,303762,0,0,2.0,4413.0,0.0,viajagtap acha ab subha uth k is good news ko bad news mat bna dana,Do not get this good news to this good news
506,yaar musalmano ko bas yahi kaam rah gaya hai kya.... padahe likahe se tum sab door ho gaeye ho is lieye har jagah maar kha rahey ho,Urdu,684,411093,0,0,0.0,33.0,1.0,yaar musalmano ko bas yahi kaam rah gaya hai kya padahe likahe se tum sab door ho gaeye ho is lieye har jagah maar kha rahey ho,"Yar Muslims have just been the same thing. What are you away from everywhere, you are killing everywhere."
509,allah apki dua kabool kare amin,Urdu,1932,414283,0,0,0.0,407.0,0.0,allah apki dua kabool kare amin,Allah confess your prayer amin
512,very good ,Urdu,914,394753,0,0,0.0,119.0,0.0,very good,very good
513,jitenderjagtap kyu,Urdu,327,303762,0,0,2.0,4413.0,0.0,jitenderjagtap kyu,Why
515,famous hone k chakkr me aap parde k istemal mat karo ye islam ki paak daman uarto ka libaz hai ...plzzzz humlog k emotions ko heart mat karo..,Urdu,1102,38264,0,0,40.0,438.0,0.0,famous hone k chakkr me aap parde k istemal mat karo ye islam ki paak daman uarto ka libaz hai plzzzz humlog k emotions ko heart mat karo,Do not use the screen in the chakra of being Famous. This is the cooking of Islam.
520,mashaallah mashaallah masha allah masha allah,Urdu,1811,749624,0,0,1.0,34.0,0.0,mashaallah mashaallah masha allah masha allah,Masha Allah Masha Allah Masha Allah Masha Allah
522,maki chut teri bahan ke number de de tera teri gand mein dam hai to number de,Urdu,1481,28503,0,2,0.0,816.0,1.0,maki chut teri bahan ke number de de tera teri gand mein dam hai to number de,"Give your sister's number in your ass, then give number"
525,chaddi utaar ke chut bhi dikha diya yaar,Urdu,1205,133157,0,0,0.0,148.0,1.0,chaddi utaar ke chut bhi dikha diya yaar,Showed tights
530,i love you so much my dear,Urdu,1799,343182,0,10,0.0,2990.0,0.0,i love you so much my dear,i love you so much my dear
